code_insee,Annee,Nombre_de_Maisons_en_vente,Nombre_Apparts_en_vente,Prix_Moyen,Prix_au_m2_Moyen,Surface_Moyenne
34073,2021,42,1,232082.558139535,2341.25581395349,99.7441860465116
34074,2021,36,2,163766.868421053,1601.23684210526,96.0263157894737
34075,2021,7,0,117517.142857143,1117.71428571429,118.285714285714
34076,2021,16,1,251622.823529412,2113.41176470588,119.411764705882
34077,2021,52,18,328136.442857143,3594.27142857143,89.4714285714286
34078,2021,21,0,306021.428571429,2691.47619047619,110.333333333333
34079,2021,89,94,168476.923497268,2198.03825136612,75.0601092896175
34080,2021,4,0,159750,1898.5,78.5
34081,2021,47,6,249566.339622642,2299.77358490566,108.358490566038
34082,2021,16,1,348185.058823529,2995.58823529412,114.823529411765
34083,2021,7,0,183507.285714286,2233.85714285714,89.4285714285714
34084,2021,27,0,175894.074074074,1945.33333333333,87.2222222222222
34085,2021,5,0,146680,1473.8,88.8
34086,2021,14,0,170815.714285714,1589.71428571429,93.5
34087,2021,35,12,321123.829787234,3142.72340425532,103.808510638298
34088,2021,80,12,307496.956521739,3246.38043478261,95.7173913043478
34089,2021,42,0,208345.452380952,2101.66666666667,98.0238095238095
34090,2021,68,37,340741.219047619,3878.42857142857,88.7714285714286
34092,2021,18,0,127511.111111111,1430.5,91.7222222222222
34093,2021,1,0,155000,1192,130
34094,2021,16,0,215996.25,2148.5625,100.8125
34095,2021,82,28,299631.763636364,3297.70909090909,89.6272727272727
34096,2021,17,0,232364.882352941,1785.70588235294,116.235294117647
34097,2021,12,0,155090.333333333,1352.91666666667,106
34098,2021,2,0,107750,1422,71.5
34099,2021,1,0,380000,3878,98
34100,2021,4,0,244476.25,1853.5,124.25
34101,2021,105,8,171803.876106195,2057.87610619469,83.0265486725664
34102,2021,6,0,441500,3749.16666666667,119.833333333333
34103,2021,20,0,216393.75,1934,112.15
34104,2021,2,0,129647.5,1760.5,72.5
34105,2021,5,0,212680,1959.8,105.6
34106,2021,1,0,335725,2752,122
34107,2021,10,0,89033,1145.2,82.8
34108,2021,247,288,203132.928971963,3222.04299065421,66
34109,2021,26,0,208712.692307692,1879.65384615385,106.269230769231
34110,2021,12,0,355297.166666667,2990.08333333333,121.25
34111,2021,28,31,129396.050847458,1521.50847457627,86.6271186440678
34112,2021,1,0,200000,1754,114
34113,2021,93,21,282928.763157895,3047.63157894737,94.3333333333333
34114,2021,82,9,236032.549450549,2642.89010989011,90.8021978021978
34115,2021,3,0,166813.333333333,2066,78
34116,2021,68,110,241152.915730337,3245.28651685393,71
34117,2021,14,5,63235.2631578947,912.526315789474,73.5263157894737
34118,2021,4,0,555072.25,3204.25,175
34119,2021,32,5,132912.459459459,1554.54054054054,86.5405405405405
34120,2021,60,30,338217.255555556,3800.43333333333,89.6222222222222
34121,2021,8,0,127625,1726.25,79.625
34122,2021,14,1,198940.933333333,2241.86666666667,96.6
34123,2021,149,82,293168.051948052,3223.45021645022,91.4978354978355
34124,2021,4,0,308850,2496.25,125.75
34125,2021,3,0,370333.333333333,3134,111.333333333333
34126,2021,21,22,128072.302325581,1846.97674418605,72.6511627906977
34127,2021,36,4,262349.55,2858.825,94.35
34128,2021,22,5,230594.62962963,2151.85185185185,104.592592592593
34129,2021,126,167,364713.293515358,4539.41296928328,81.3651877133106
34130,2021,32,1,189363.121212121,1899.09090909091,100.939393939394
34131,2021,5,0,343342.6,3713.2,93.6
34132,2021,2,0,153500,1958,77.5
34133,2021,1,0,20000,1000,20
34134,2021,24,9,299089.03030303,3399.33333333333,90.5757575757576
34135,2021,67,7,172513.297297297,1729.5,99.6081081081081
34136,2021,26,2,181981.25,1955.32142857143,94.1785714285714
34137,2021,2,0,414640,3163,145
34138,2021,4,0,265175,2170,118.5
34139,2021,17,1,236681.111111111,2131.88888888889,109.333333333333
34140,2021,58,1,245071.677966102,2320.5593220339,107.593220338983
34141,2021,14,0,124065,1186.85714285714,100.857142857143
34142,2021,51,54,140026.304761905,1690.86666666667,79.9523809523809
34143,2021,50,3,225557.20754717,3068.03773584906,83.6415094339623
34144,2021,14,1,150076.333333333,1331.06666666667,103.866666666667
34145,2021,269,212,189238.975051975,2455.09563409563,77.6632016632017
34146,2021,35,7,254061.095238095,2947.33333333333,89.3571428571429
34147,2021,58,2,230135.433333333,2281,101.4
34148,2021,75,8,211116.879518072,2019.07228915663,102.530120481928
34149,2021,12,0,240330,2232.83333333333,123.916666666667
34150,2021,228,220,184388.227678571,3499.79910714286,56.7834821428571
34151,2021,98,42,205966.264285714,2539.02142857143,83.6214285714286
34152,2021,5,0,446737.6,2774.4,155.6
34153,2021,20,2,372713,3587.18181818182,106.636363636364
34154,2021,158,295,269455.889624724,4387.61589403974,61.7174392935982
34155,2021,38,1,205268.461538462,2085.58974358974,98.3333333333333
34156,2021,1,0,355000,2886,123
34157,2021,160,89,262681.726907631,3227.80722891566,82.7028112449799
34158,2021,3,0,74560,1400,53.6666666666667
34159,2021,31,8,253459.948717949,3229.10256410256,79.2820512820513
34160,2021,4,0,182175,2554.75,75.25
34161,2021,59,3,213111.612903226,2209.5,97.8387096774194
34162,2021,67,10,168640.311688312,2006.28571428571,86.7402597402597
34163,2021,59,5,302639.9375,3177.796875,96.59375
34164,2021,13,1,368706.071428571,3851.78571428571,106.428571428571
34165,2021,36,11,229065.191489362,2674.1914893617,88.8510638297872
34166,2021,56,3,214103.152542373,2219.30508474576,97.0338983050847
34167,2021,2,0,254650,2262.5,115.5
34169,2021,49,6,557159.109090909,4210.01818181818,130.509090909091
34170,2021,4,1,90790,1193.4,78.2
34172,2021,594,4977,200418.281278047,3320.38951714234,61.3313588224735
34173,2021,21,3,229565.416666667,2191.79166666667,113.875
34174,2021,11,0,398438.181818182,2814.54545454545,120.272727272727
34176,2021,41,9,351716.42,3432.88,97.88
34177,2021,3,0,376088.333333333,3264,115.333333333333
34178,2021,49,1,150146.52,1909.46,82.76
34179,2021,21,1,330465.909090909,2972.81818181818,118.227272727273
34180,2021,25,3,162717.678571429,1858.5,85.9642857142857
34181,2021,27,0,274075.925925926,2531.11111111111,114.037037037037
34182,2021,38,0,265011.315789474,2693.18421052632,99.7105263157895
34183,2021,70,3,177919.369863014,1814.91780821918,100.616438356164
34184,2021,8,0,184150,2299,89.375
34185,2021,3,0,279715,2388.33333333333,121
34186,2021,3,1,131000,2027.75,64.75
34187,2021,13,1,103651.785714286,1202.85714285714,80.2857142857143
34188,2021,3,0,92883.3333333333,2034.33333333333,59.3333333333333
34189,2021,31,1,111902.8125,1211.5,102.84375
34190,2021,7,0,143952.142857143,1646.14285714286,86
34191,2021,11,0,193759.090909091,1739.09090909091,107.363636363636
34192,2021,46,294,231880.511764706,4959.74117647059,47.5529411764706
34193,2021,7,0,227746.428571429,1813.85714285714,108.857142857143
34194,2021,65,4,190914.652173913,2464.59420289855,80.8550724637681
34196,2021,2,0,55500,932,59.5
34197,2021,15,6,171982.619047619,2009.42857142857,85.8571428571429
34198,2021,95,30,395573.944,4336.48,91.048
34199,2021,87,58,203287.234482759,2216.84827586207,85.7793103448276
34200,2021,6,0,165241.666666667,1395,110.333333333333
34201,2021,2,0,272500,1689,149
34202,2021,77,43,290342.2,3255.41666666667,90.5416666666667
34203,2021,34,1,187549.857142857,2194.02857142857,83.9142857142857
34204,2021,28,2,240848.533333333,2509.66666666667,97.4
34205,2021,7,0,136960,2545,56.1428571428571
34206,2021,5,1,210643.333333333,2348.83333333333,88.8333333333333
34207,2021,82,2,200633.511904762,2287.14285714286,89.8095238095238
34208,2021,8,0,283140,2478.875,107.375
34209,2021,117,19,182598.279411765,3271.99264705882,60
34210,2021,34,6,237657.375,2281.2,100.675
34211,2021,20,1,128085.714285714,1578.38095238095,88.0952380952381
34212,2021,1,0,241740,1860,130
34213,2021,88,26,271861.947368421,3010.85087719298,89.1228070175439
34214,2021,29,1,163138.5,2006.73333333333,84.6333333333333
34215,2021,8,1,232203.888888889,2452.22222222222,93.2222222222222
34216,2021,2,0,146500,1115,146.5
34217,2021,72,25,366826.268041237,3921.40206185567,93.4329896907217
34218,2021,7,0,205030.428571429,1772,108.285714285714
34219,2021,10,1,111872.818181818,971.363636363636,111.727272727273
34220,2021,2,0,116595,2906,48.5
34221,2021,10,0,161174.6,1704,89.7
34222,2021,7,0,309598.571428571,2827.85714285714,110.285714285714
34223,2021,23,1,270410.208333333,2075.70833333333,127.458333333333
34224,2021,35,1,235367.638888889,2214.16666666667,101.777777777778
34225,2021,60,5,169265.430769231,1664.83076923077,102.2
34226,2021,35,0,152943.285714286,1685.05714285714,101.228571428571
34227,2021,33,4,380679.918918919,3414.2972972973,114.837837837838
34228,2021,1,0,40000,1111,36
34229,2021,16,0,100752.5,1059.5,90.4375
34230,2021,2,0,72000,1592.5,56.5
34232,2021,17,0,181700,2168,97.7058823529412
34233,2021,3,0,116300,1284.66666666667,83.3333333333333
34234,2021,5,0,149719.8,1591.6,85.4
34235,2021,8,0,110698.875,1761.5,66
34236,2021,0,1,299387,2065,145
34237,2021,61,2,208630.571428571,2076.36507936508,95.3015873015873
34238,2021,1,0,110000,1930,57
34239,2021,98,15,215556.442477876,2335.54867256637,91.4601769911504
34240,2021,35,4,394283.153846154,3819.51282051282,105.974358974359
34241,2021,8,0,191193.75,2060.875,87.875
34242,2021,21,0,351104.238095238,3623.2380952381,110.380952380952
34243,2021,27,1,224202.107142857,2111.96428571429,110.5
34244,2021,35,16,312292.882352941,3503.39215686275,90.3921568627451
34245,2021,37,0,134216.621621622,1460.43243243243,94.0810810810811
34246,2021,30,4,295770.735294118,3011.61764705882,102.764705882353
34247,2021,61,8,586211.057971015,4293.95652173913,139.927536231884
34248,2021,11,0,446466.363636364,3666.09090909091,126.272727272727
34249,2021,35,4,391704.974358974,3398.12820512821,116.076923076923
34250,2021,7,0,103211.428571429,1303.42857142857,85.5714285714286
34251,2021,9,0,151127.777777778,1760.44444444444,78.7777777777778
34252,2021,10,3,94362.3076923077,1207.92307692308,81.3846153846154
34253,2021,1,0,452860,4313,105
34254,2021,14,1,223110,2262.06666666667,98.4
34255,2021,132,19,477326.125827815,3953.13907284768,115.701986754967
34256,2021,24,1,335629.4,3070.6,113.56
34257,2021,1,0,93000,1033,90
34258,2021,44,0,214396.590909091,1966.47727272727,109.613636363636
34259,2021,43,14,328979.192982456,3355.91228070175,98.5789473684211
34260,2021,15,0,61120,873.266666666667,69.6666666666667
34261,2021,6,1,232540,2432.28571428571,106.428571428571
34262,2021,3,0,293046.666666667,1716.33333333333,157.666666666667
34263,2021,5,0,396538.8,3541,112.4
34264,2021,1,0,130000,703,185
34265,2021,9,0,462354,4049,118
34266,2021,7,0,626732.142857143,3879.28571428571,164.714285714286
34267,2021,29,0,210065.896551724,2412.51724137931,92.1034482758621
34268,2021,6,1,234903.571428571,2168,103.857142857143
34269,2021,2,0,195625,1371,145
34270,2021,92,58,332194.46,3768.47333333333,89.6333333333333
34271,2021,7,0,198585,2062.28571428571,96.7142857142857
34272,2021,33,5,300407.921052632,3123.68421052632,95.5789473684211
34273,2021,4,0,162625,1462,108.25
34274,2021,27,1,322376.285714286,3249.5,106.107142857143
34276,2021,56,6,358398.435483871,3524.03225806452,100.112903225806
34277,2021,5,0,174598,2298.2,79
34278,2021,2,0,116500,1598.5,75.5
34279,2021,10,0,80609,1137.6,79.3
34280,2021,1,0,332300,3226,103
34281,2021,49,1,203923.24,2130.52,94.22
34282,2021,11,2,341260,2988.46153846154,116.846153846154
34283,2021,4,0,98891.5,1797,52.75
34284,2021,27,5,112322.59375,1072.6875,102.5625
34285,2021,11,1,240505,2401.91666666667,107.5
34286,2021,10,0,129130,1644.6,84.7
34287,2021,7,1,148835,1431.25,108.375
34288,2021,15,0,425172.4,2871.93333333333,137.733333333333
34289,2021,56,3,200321.796610169,2221.59322033898,88.7627118644068
34290,2021,7,1,519109.375,4419.375,121.875
34291,2021,7,0,170825.714285714,1568.28571428571,104.714285714286
34292,2021,6,0,179431.666666667,2089,81.5
34293,2021,63,2,116318.476923077,1558.4,71.4
34294,2021,13,2,277622.666666667,2937.2,95.3333333333333
34295,2021,21,1,403339.5,3664.31818181818,112.681818181818
34296,2021,12,0,322858.333333333,3279.16666666667,100.833333333333
34297,2021,6,1,288192.857142857,3987.28571428571,79.5714285714286
34298,2021,92,4,246192.3125,2472.375,101.802083333333
34299,2021,139,33,229170.837209302,2668.71511627907,87.6162790697674
34300,2021,117,7,196343.782258065,1973.83870967742,98.8306451612903
34301,2021,195,1175,205069.819708029,3326.45547445255,60.9715328467153
34302,2021,19,1,196686,2118.25,99.55
34304,2021,15,1,225748.875,2153.5625,101.25
34305,2021,9,0,98561.1111111111,1335.66666666667,88.2222222222222
34306,2021,2,0,212980,2368,93.5
34307,2021,27,5,336942.8125,3162.1875,108.1875
34308,2021,10,0,163645,1308.2,118.4
34309,2021,49,8,455517.315789474,3947.82456140351,118.122807017544
34310,2021,61,1,234631.258064516,2119.90322580645,108.290322580645
34311,2021,39,3,254177.238095238,2606.71428571429,98.4523809523809
34312,2021,19,2,171586.428571429,1857.14285714286,95.5238095238095
34313,2021,10,0,211195,2010.5,96.4
34314,2021,10,1,461567.636363636,3740.81818181818,124.727272727273
34315,2021,3,0,181666.666666667,1809.33333333333,92.3333333333333
34316,2021,3,0,125370,1638.66666666667,72.6666666666667
34317,2021,5,1,119880,1317.33333333333,88.5
34318,2021,10,0,342286.6,3103.9,113
34320,2021,34,1,364960.342857143,3307.68571428571,113.6
34321,2021,33,4,357939.891891892,3353.51351351351,109.972972972973
34322,2021,6,0,425246.666666667,3806,114.833333333333
34323,2021,1,0,421850,2526,167
34324,2021,163,256,166763.109785203,3304.16706443914,52.0859188544153
34325,2021,41,0,241222.12195122,2384.63414634146,99.7317073170732
34327,2021,72,23,329540.378947368,3602.52631578947,93.7894736842105
34328,2021,11,1,224551.666666667,2356.75,94.5
34329,2021,78,8,186335.802325581,3072.45348837209,68.9767441860465
34331,2021,10,0,75075,981.3,76.8
34332,2021,180,35,175721.702325581,2894.51627906977,65.2558139534884
34333,2021,80,2,193038.451219512,5140.93902439024,43.9146341463415
34334,2021,3,0,92500,1506.33333333333,57.6666666666667
34335,2021,11,0,248965.909090909,2297.54545454545,95.4545454545455
34336,2021,71,26,163709.597938144,2002.10309278351,79.4742268041237
34337,2021,105,32,313868.751824818,3597.3795620438,88.6496350364963
34339,2021,4,0,127607.5,1280.25,102.5
34340,2021,17,1,360874.222222222,3158.27777777778,114.833333333333
34341,2021,53,4,242327.263157895,2401.73684210526,100.824561403509
34342,2021,2,4,252850,2207.33333333333,107.333333333333
34343,2021,11,2,341035.923076923,2962.53846153846,109.076923076923
34344,2021,86,895,196900.729867482,4907.20693170234,39.184505606524
35001,2021,65,33,290676.326530612,2944.32653061224,101.591836734694
35002,2021,27,0,193634.703703704,2256.44444444444,88.5555555555556
35003,2021,9,0,227705,2195.11111111111,102.777777777778
35004,2021,82,1,112816.903614458,1191.09638554217,92.1566265060241
35005,2021,7,0,166000,1659.85714285714,102.714285714286
35006,2021,46,5,188980.705882353,1995.6862745098,96.6666666666667
35007,2021,9,0,229083.333333333,2151.22222222222,109.555555555556
35008,2021,6,0,129451.666666667,1632.66666666667,79.3333333333333
35009,2021,23,1,145865,1692.54166666667,90.5416666666667
35010,2021,30,0,208525.133333333,1906.1,104.7
35012,2021,80,27,170196.831775701,1977.23364485981,90.1401869158879
35013,2021,49,1,146250.88,1501.54,94.58
35014,2021,25,0,175026.88,1677.48,106.08
35015,2021,28,0,153834.5,1566.64285714286,97.3214285714286
35016,2021,35,0,178498.142857143,2032.42857142857,94.9428571428571
35017,2021,8,0,235312.5,1912.75,144.25
35018,2021,18,0,118475.722222222,1411.55555555556,86.0555555555556
35019,2021,34,0,111342.088235294,1428.85294117647,80.7647058823529
35021,2021,17,0,165467.647058824,1584.58823529412,107.882352941176
35022,2021,8,1,189294.777777778,1797.22222222222,105.666666666667
35023,2021,76,14,250979.966666667,2447.3,104.533333333333
35024,2021,116,70,292261.344086022,3195.13440860215,93.252688172043
35025,2021,21,0,164391.19047619,1529.42857142857,113.904761904762
35026,2021,2,0,164500,1440.5,116.5
35027,2021,27,0,216551,2051.03703703704,111.518518518519
35028,2021,14,0,163587.857142857,1767.71428571429,92.6428571428571
35029,2021,24,0,167104.75,1778.875,97.9166666666667
35030,2021,9,0,130308.888888889,1485.88888888889,92.5555555555556
35031,2021,73,6,230033.696202532,2253.48101265823,104.607594936709
35032,2021,45,16,238632.098360656,2542.34426229508,94.9344262295082
35033,2021,35,7,223848.547619048,2092.30952380952,110.690476190476
35034,2021,20,1,120714.285714286,1322.28571428571,92
35035,2021,8,0,168183.75,1693.125,110.25
35037,2021,77,22,218416.323232323,2426.32323232323,92.989898989899
35038,2021,12,0,156916.666666667,1672.25,98.0833333333333
35039,2021,13,17,223812.1,2459.93333333333,88.1666666666667
35040,2021,40,14,193873.740740741,2197.25925925926,89.7777777777778
35041,2021,7,0,194500,1806.85714285714,107.142857142857
35042,2021,13,0,154917.692307692,1444.30769230769,109.538461538462
35044,2021,3,0,127500,1258.33333333333,102.333333333333
35045,2021,11,0,134871.727272727,1513.54545454545,93.3636363636364
35046,2021,10,0,123430.7,1406.2,87.7
35047,2021,139,145,256330.718309859,3194.74647887324,82.9119718309859
35049,2021,89,56,287274.144827586,3482.61379310345,86.0344827586207
35050,2021,10,0,239818.3,1917.6,136.4
35051,2021,135,146,335469.957295374,3694.55871886121,89.5978647686833
35052,2021,8,1,210488.888888889,1737.22222222222,115.888888888889
35054,2021,22,0,221514.136363636,2258.40909090909,101.818181818182
35055,2021,54,93,246516.462585034,2979.19047619048,84.5170068027211
35056,2021,10,0,186008.9,2028.2,91.7
35057,2021,21,5,141914.615384615,1766.23076923077,81.4615384615385
35058,2021,11,0,206909.090909091,2032.09090909091,99.1818181818182
35059,2021,46,17,334293.666666667,3187.92063492063,101.349206349206
35060,2021,14,0,193137.071428571,1873.21428571429,104.285714285714
35061,2021,11,0,161292.454545455,1499.18181818182,108.454545454545
35062,2021,17,0,133147.058823529,1361.58823529412,92.5294117647059
35063,2021,7,0,151714.285714286,1464.28571428571,115.714285714286
35064,2021,35,0,119181.285714286,1232.6,91.5142857142857
35065,2021,22,1,238002.608695652,2453.26086956522,97.695652173913
35066,2021,47,73,209178.875,2890.39166666667,73.5416666666667
35067,2021,16,0,259373.8125,2343.6875,111.5
35068,2021,68,26,219430.29787234,2376.1914893617,94.2446808510638
35069,2021,129,37,276061.674698795,2660.31927710843,105.253012048193
35070,2021,24,9,212306,2425.75757575758,90.030303030303
35071,2021,8,0,131312.5,1126.625,113.75
35072,2021,25,0,134552.8,1337.6,104.24
35075,2021,18,1,163694.736842105,1440.63157894737,112.105263157895
35076,2021,48,40,218315.284090909,2550.71590909091,87.2045454545455
35077,2021,9,0,109201.666666667,1308.11111111111,82.5555555555556
35078,2021,14,1,200513.333333333,1907.4,105.933333333333
35079,2021,26,3,289471.103448276,2919.03448275862,99.3103448275862
35080,2021,32,6,217896.657894737,2271.26315789474,97.2105263157895
35081,2021,5,0,197090,2445.2,81.2
35082,2021,23,0,156082.47826087,1386.21739130435,118.04347826087
35084,2021,15,0,116256,1290.53333333333,85.3333333333333
35085,2021,65,14,162677.164556962,1812.64556962025,92.1139240506329
35086,2021,13,0,137365.384615385,1454.46153846154,94.6153846153846
35087,2021,14,0,157766.214285714,1469.35714285714,106
35088,2021,37,3,244486.475,2214.85,110.4
35089,2021,17,0,179558.823529412,1925.17647058824,92.8823529411765
35090,2021,33,10,207415.209302326,2140.41860465116,96.9302325581395
35091,2021,19,0,134094.947368421,1280.10526315789,96.6842105263158
35092,2021,12,0,138816.666666667,1360.16666666667,100
35093,2021,170,207,389016.75066313,5065.60212201592,77.0291777188329
35094,2021,24,2,173860.384615385,1813.07692307692,93.5769230769231
35095,2021,74,46,183126.558333333,2203.525,84.1583333333333
35096,2021,24,10,172837.323529412,2134.5,85.0588235294118
35097,2021,20,0,175825,1680.4,107.25
35098,2021,19,0,141694.736842105,1760.05263157895,82.5789473684211
35099,2021,49,10,259778.983050847,2466.81355932203,105.186440677966
35101,2021,21,0,208133.80952381,1960.52380952381,106.952380952381
35102,2021,4,0,140622.5,1495.5,93.25
35103,2021,13,0,121769.230769231,1259,97.2307692307692
35104,2021,19,0,155045,1459.42105263158,105.421052631579
35105,2021,22,0,168236.5,1652,111.045454545455
35106,2021,27,0,133031.481481481,1299.37037037037,104.592592592593
35107,2021,24,1,239455.2,2174.12,114.64
35108,2021,17,1,173480.555555556,1910,101.611111111111
35109,2021,26,10,177043,1867.41666666667,102.027777777778
35110,2021,10,0,139148.4,1588.3,95.5
35111,2021,8,0,84562.5,931.5,104.375
35112,2021,15,0,163045.333333333,1568.46666666667,115.2
35114,2021,2,0,201500,2542.5,75.5
35115,2021,162,204,134485.986338798,1698.87431693989,80.2786885245902
35116,2021,39,2,199127.780487805,2310.12195121951,91.3170731707317
35117,2021,15,7,91813.8636363636,1146.36363636364,76.4545454545455
35118,2021,18,0,191361.666666667,1711.27777777778,116.111111111111
35119,2021,12,0,142163.5,1268.75,111.166666666667
35120,2021,58,23,233911.567901235,2538.85185185185,91.1234567901235
35121,2021,17,1,225783.333333333,2117.11111111111,109.277777777778
35122,2021,31,3,267269.5,2530.85294117647,104.5
35123,2021,50,16,214010.045454545,2180.09090909091,100.30303030303
35124,2021,40,1,145945.146341463,1360.43902439024,103.731707317073
35125,2021,67,17,127645.976190476,1364.72619047619,93.1190476190476
35126,2021,107,16,252065.487804878,2397.53658536585,108.113821138211
35127,2021,49,8,186878.140350877,2050.42105263158,93.3333333333333
35128,2021,30,0,180587.5,1905.13333333333,98.7666666666667
35130,2021,33,6,192757.461538462,2031.30769230769,94.5384615384615
35131,2021,42,24,235680.060606061,2663.80303030303,90.3030303030303
35132,2021,24,0,186554.791666667,2174.45833333333,94
35133,2021,60,1,179967.032786885,1934.45901639344,97.9672131147541
35134,2021,2,0,202500,2154.5,98.5
35135,2021,28,2,201412.1,2082.53333333333,102.1
35136,2021,76,52,179657.3671875,2240.921875,84.4921875
35137,2021,27,0,193654.555555556,1773.07407407407,112.185185185185
35138,2021,7,0,141214.285714286,1645.85714285714,82.7142857142857
35139,2021,57,19,251453.289473684,2609.14473684211,100.052631578947
35140,2021,12,0,112765.833333333,1229.25,92.1666666666667
35141,2021,8,0,199045,1661.125,119.625
35142,2021,17,2,129131.578947368,1389.26315789474,94.2105263157895
35143,2021,14,0,174155,1488.07142857143,120.285714285714
35144,2021,17,2,211524.473684211,2568.36842105263,86.6315789473684
35145,2021,36,0,113795.083333333,1216.13888888889,91.1944444444444
35146,2021,7,0,194790,2036.57142857143,93.7142857142857
35148,2021,4,0,128693.75,1268.5,99.75
35149,2021,18,0,238146.666666667,2085.94444444444,115.333333333333
35150,2021,40,1,191920.634146341,1925.07317073171,101.390243902439
35151,2021,11,0,132235.454545455,1291.81818181818,98.6363636363636
35152,2021,88,16,252373.211538462,2566.65384615385,99.3653846153846
35153,2021,7,0,190000,1811.71428571429,109.285714285714
35154,2021,19,0,165019.578947368,1716.63157894737,102.578947368421
35155,2021,7,0,226360,2059,123.285714285714
35156,2021,9,0,190839.555555556,1835,110
35157,2021,11,0,96106.6363636364,1176.81818181818,83.4545454545455
35159,2021,7,0,139407.142857143,1254.28571428571,112.428571428571
35160,2021,5,0,107900,1331.8,85.6
35161,2021,25,0,155461.16,1689.72,93.72
35162,2021,74,5,96787.2151898734,1121.39240506329,90.1392405063291
35163,2021,23,0,122173.913043478,1247.52173913043,104.086956521739
35164,2021,12,0,109208.333333333,1391.75,77.0833333333333
35165,2021,16,0,178453.125,1327.8125,144.0625
35166,2021,6,0,202048.333333333,1738.66666666667,118.166666666667
35167,2021,39,2,120992.682926829,1278.36585365854,97.2439024390244
35168,2021,68,1,142641.869565217,1580.52173913043,91.6086956521739
35169,2021,22,0,136020.454545455,1472.27272727273,97.0909090909091
35170,2021,7,1,160531.25,1496.625,108.125
35171,2021,25,1,164066.076923077,1487.57692307692,109.307692307692
35172,2021,23,0,137455.695652174,1628.82608695652,88.2608695652174
35173,2021,77,19,302085.03125,2720.125,112.895833333333
35174,2021,17,1,128705,1252.16666666667,98.7777777777778
35175,2021,11,0,137426.363636364,1694,82.3636363636364
35176,2021,100,2,141327.794117647,1633.27450980392,87.5588235294118
35177,2021,45,26,283853.85915493,2738.15492957746,102.169014084507
35178,2021,17,0,210334.529411765,2077.05882352941,108
35179,2021,74,15,186593.146067416,2082.44943820225,92.5955056179775
35180,2021,10,0,167865,1606.4,101.7
35181,2021,23,0,362450.217391304,3265.5652173913,112.869565217391
35183,2021,8,0,148249.125,1589.875,96.25
35184,2021,86,12,201529.489795918,2038.88775510204,101.714285714286
35185,2021,6,1,91686.2857142857,1231.42857142857,70.8571428571429
35186,2021,18,0,224783.333333333,1963.66666666667,113.777777777778
35187,2021,16,0,179621.875,1830.875,101.875
35188,2021,64,33,207362.886597938,2329.13402061856,91.6082474226804
35189,2021,41,11,319653.384615385,2991.63461538462,108.942307692308
35190,2021,5,0,115700,1564.2,82
35191,2021,32,0,125946.125,1342.40625,96.71875
35192,2021,4,0,216300,1136,182
35193,2021,21,0,237050.857142857,2257.28571428571,106.190476190476
35194,2021,15,0,262972.6,2215.66666666667,120.466666666667
35195,2021,34,3,191454.486486486,1907,102.054054054054
35196,2021,65,51,227481.00862069,2772.93965517241,86.2758620689655
35197,2021,24,0,267035.208333333,2402.66666666667,113.166666666667
35198,2021,8,1,207822.222222222,1811.44444444444,115.333333333333
35199,2021,5,0,196256,1198.8,189.6
35200,2021,14,0,135278.571428571,1246.92857142857,108.071428571429
35201,2021,17,0,153940.588235294,1393.82352941176,116.294117647059
35202,2021,15,0,190345,1617.13333333333,121.533333333333
35203,2021,2,0,374000,2321.5,158
35204,2021,43,2,277351.955555556,2446.64444444444,116.688888888889
35205,2021,6,0,126054.166666667,1149.83333333333,103.5
35206,2021,56,58,234864.956140351,2877.05263157895,82.6578947368421
35207,2021,58,36,258926.5,2783.63829787234,94.2340425531915
35208,2021,64,20,236693.928571429,2414.2380952381,98.5952380952381
35210,2021,75,77,286477.855263158,3069.98026315789,92.2631578947368
35211,2021,47,1,162801.604166667,1710.70833333333,99.25
35212,2021,18,0,135848.833333333,1558.05555555556,89.7222222222222
35214,2021,19,0,165854.578947368,1534.15789473684,106
35215,2021,15,1,144800,1299.9375,116.5625
35216,2021,24,7,229791.903225806,2399.67741935484,103.903225806452
35217,2021,25,1,148865.384615385,1335.46153846154,111.961538461538
35218,2021,13,0,214748.307692308,1879.46153846154,121.230769230769
35219,2021,54,9,139828.682539683,1639.92063492063,86.9206349206349
35220,2021,44,1,209701.666666667,2050.08888888889,104.4
35221,2021,34,1,154928.285714286,1647.51428571429,93.3714285714286
35222,2021,34,0,144273.764705882,1536.91176470588,95.4117647058823
35223,2021,55,4,167319.949152542,1879.86440677966,91.4915254237288
35224,2021,44,0,200363.863636364,2344.13636363636,87.75
35225,2021,18,1,178446.473684211,1535.47368421053,116.105263157895
35226,2021,40,4,165025.25,1795.45454545455,91.5909090909091
35227,2021,42,6,240699.125,2442.20833333333,101.479166666667
35228,2021,90,69,226888.578616352,2716.74842767296,83.3459119496855
35229,2021,15,0,188204.466666667,1801.86666666667,104.066666666667
35230,2021,5,0,128200,1233.8,102.2
35231,2021,13,5,168046.666666667,1961.88888888889,83.9444444444444
35232,2021,9,0,112500,1187.55555555556,92.2222222222222
35233,2021,19,0,170159.210526316,1795.57894736842,98.8947368421053
35234,2021,22,1,132950,1255.34782608696,104.95652173913
35235,2021,23,0,133454.347826087,1311.69565217391,101.782608695652
35236,2021,93,88,147732.883977901,1784.51933701657,84.353591160221
